09-30 17:53:00.278 INFO     Call connected successfully.
09-30 17:53:01.329 INFO     Loopbacks loaded - LE910C1 → SGTL5000Card: 20
09-30 17:53:01.348 INFO     Loopbacks loaded - SGTL5000Card → LE910C1: 21
09-30 17:53:01.348 INFO     Audio bridge Module IDs: ('20', '21')
09-30 17:53:31.875 INFO     Waiting for call response: 
09-30 17:53:38.816 INFO     Waiting for call response: 
09-30 17:53:39.318 INFO     Waiting for call response: #DTMFEV: 5,1
09-30 17:53:41.733 INFO     Waiting for call response: 
09-30 17:53:42.234 INFO     Waiting for call response: #DTMFEV: 5,1
09-30 17:54:12.762 INFO     Waiting for call response: 
09-30 17:54:43.284 INFO     Waiting for call response: 
09-30 17:55:05.523 INFO     Waiting for call response: 
09-30 17:55:06.025 INFO     Waiting for call response: NO CARRIER
09-30 17:55:06.025 INFO     Call terminated
09-30 17:55:06.026 INFO     Sending command: AT+CHUP
09-30 17:55:06.027 INFO     Response: +CIEV: call,0
09-30 17:55:06.069 INFO     Unloaded PulseAudio loopback module 20
09-30 17:55:06.106 INFO     Unloaded PulseAudio loopback module 21
09-30 17:55:06.107 INFO     Audio bridge terminated.
09-30 17:55:06.107 INFO     Call completed successfully
09-30 17:55:06.122 INFO     Disconnected from SBC on port /dev/ttyUSB2
09-30 17:57:00.234 INFO     Ready to dial number: 2146632717
09-30 17:57:00.235 INFO     Sending command: ATE1
09-30 17:57:00.242 INFO     Response: OK
09-30 17:57:00.243 INFO     Sending command: AT#DVI=0
09-30 17:57:00.252 INFO     Response: OK
09-30 17:57:00.253 INFO     Sending command: AT#PCMRXG=1000
09-30 17:57:00.266 INFO     Response: OK
09-30 17:57:00.266 INFO     Sending command: AT#DIALMODE=1
09-30 17:57:00.273 INFO     Response: OK
09-30 17:57:00.273 INFO     Sending command: AT#DTMF=1
09-30 17:57:00.284 INFO     Response: OK
09-30 17:57:00.284 INFO     Sending command: AT+CLIP=1
09-30 17:57:00.291 INFO     Response: OK
09-30 17:57:00.291 INFO     Sending command: AT+CMEE=2
09-30 17:57:00.298 INFO     Response: OK
09-30 17:57:00.299 INFO     Sending command: AT#AUSBC=1
09-30 17:57:00.311 INFO     Response: OK
09-30 17:57:00.311 INFO     Sending command: AT+CEREG=2
09-30 17:57:00.318 INFO     Response: OK
09-30 17:57:00.319 INFO     Sending command: AT+CLVL=0
09-30 17:57:00.332 INFO     Response: OK
09-30 17:57:00.333 INFO     Sending command: AT+CMER=2,0,0,2
09-30 17:57:00.340 INFO     Response: OK
09-30 17:57:00.340 INFO     Sending command: AT#ADSPC=6
09-30 17:57:00.350 INFO     Response: OK
09-30 17:57:00.351 INFO     Sending command: AT+CIND=0,0,1,0,1,1,1,1,0,1,0
09-30 17:57:00.358 INFO     Response: OK
09-30 17:57:00.359 INFO     Sending command: ATD2146632717;
09-30 17:57:05.826 INFO     Response: OK
09-30 17:57:05.833 INFO     Waiting for call response: 
09-30 17:57:06.335 INFO     Waiting for call response: +CIEV: call,1
09-30 17:57:06.336 INFO     Call connected successfully.
09-30 17:57:06.379 INFO     Loopbacks loaded - LE910C1 → SGTL5000Card: 22
09-30 17:57:06.411 INFO     Loopbacks loaded - SGTL5000Card → LE910C1: 23
09-30 17:57:06.412 INFO     Audio bridge Module IDs: ('22', '23')
09-30 17:57:14.589 INFO     Waiting for call response: 
09-30 17:57:15.091 INFO     Waiting for call response: NO CARRIER
09-30 17:57:15.091 INFO     Call terminated
09-30 17:57:15.092 INFO     Sending command: AT+CHUP
09-30 17:57:15.093 INFO     Response: +CIEV: call,0
09-30 17:57:15.134 INFO     Unloaded PulseAudio loopback module 22
09-30 17:57:15.175 INFO     Unloaded PulseAudio loopback module 23
09-30 17:57:15.176 INFO     Audio bridge terminated.
09-30 17:57:15.176 INFO     Call completed successfully
09-30 17:57:15.193 INFO     Disconnected from SBC on port /dev/ttyUSB2
09-30 18:04:38.057 INFO     Ready to dial number: 2146632717
09-30 18:04:38.057 INFO     Sending command: ATE1
09-30 18:04:38.064 INFO     Response: OK
09-30 18:04:38.064 INFO     Sending command: AT#DVI=0
09-30 18:04:38.073 INFO     Response: OK
09-30 18:04:38.074 INFO     Sending command: AT#PCMRXG=1000
09-30 18:04:38.085 INFO     Response: OK
09-30 18:04:38.086 INFO     Sending command: AT#DIALMODE=1
09-30 18:04:38.092 INFO     Response: OK
09-30 18:04:38.093 INFO     Sending command: AT#DTMF=1
09-30 18:04:38.101 INFO     Response: OK
09-30 18:04:38.102 INFO     Sending command: AT+CLIP=1
